Model Type,Neighborhood Size,Step Length,Evaluation,Simulation,KL Divergence,Chi-Square,Categorical MMD,Tumor Size Diff,Border Size Diff,Spatial Variance Diff
Mixture NCA,1,25,0,45,15.082477569580078,1.6363635063171387,0.6711111068725586,0.9996027946472168,0.8509076833724976,1.123726487159729
Mixture NCA,1,25,0,46,14.025741577148438,1.468950629234314,0.846666693687439,1.261088252067566,0.9910571575164795,1.2448729276657104
Mixture NCA,1,25,0,47,14.996848106384277,1.625,0.7488888502120972,1.1154507398605347,1.0210891962051392,1.1913180351257324
Mixture NCA,1,25,0,48,9.008843421936035,1.2035562992095947,0.753333330154419,1.1055209636688232,0.7708222270011902,0.7192738056182861
Mixture NCA,1,25,0,49,14.906122207641602,1.6094987392425537,0.7355555295944214,1.0955911874771118,0.8008542656898499,1.0895179510116577
Mixture NCA,1,25,0,50,14.654474258422852,1.5729166269302368,0.7200000286102295,1.0724215507507324,0.8108649253845215,1.0003324747085571
Mixture NCA,1,25,0,51,8.961896896362305,1.363304615020752,0.6511111259460449,0.963193416595459,0.8008542656898499,0.8639149069786072
Mixture NCA,1,25,0,52,9.120261192321777,1.1329765319824219,0.7711111307144165,1.138620376586914,0.9009610414505005,0.8827546238899231
Mixture NCA,1,25,0,53,9.739768981933594,1.349523663520813,0.37111103534698486,0.5461406111717224,0.6306727528572083,0.12118372321128845
Mixture NCA,1,25,0,54,14.509794235229492,1.5440415143966675,0.3577777147293091,0.5329008102416992,0.4705018699169159,0.45896387100219727
Mixture NCA,1,25,0,55,9.404071807861328,1.3827826976776123,0.8111110925674438,1.2015093564987183,1.1512279510498047,1.3061738014221191
Mixture NCA,1,25,0,56,14.613565444946289,1.5628414154052734,1.0333333015441895,1.53912353515625,1.2012814283370972,1.6050676107406616
Mixture NCA,1,25,0,57,14.342044830322266,1.520599365234375,0.9955555200576782,1.4828544855117798,1.071142554283142,1.5165091753005981
Mixture NCA,1,25,0,58,14.24245834350586,1.502439022064209,0.7400000095367432,1.1022109985351562,1.0210891962051392,1.3718336820602417
Mixture NCA,1,25,0,59,14.493980407714844,1.5431472063064575,0.7311110496520996,1.0889712572097778,0.8809397220611572,0.959527850151062
Mixture NCA,1,25,0,60,9.441791534423828,1.2560516595840454,0.8377777338027954,1.2412285804748535,0.8709290027618408,1.034138798713684
Mixture NCA,1,25,0,61,14.41034984588623,1.5300260782241821,0.6933332681655884,1.0327022075653076,0.7708222270011902,1.0234196186065674
Mixture NCA,1,25,0,62,14.624031066894531,1.5658913850784302,0.9733333587646484,1.449755072593689,0.9109717011451721,1.5357645750045776
Mixture NCA,1,25,0,63,8.725461959838867,1.2860846519470215,0.3311110734939575,0.4865616261959076,0.5305659770965576,0.023128313943743706
Mixture NCA,1,25,0,64,9.134604454040527,1.2308542728424072,0.6377776861190796,0.9367138743400574,0.6306727528572083,0.6645827293395996
Mixture NCA,1,25,0,65,9.26341724395752,1.3376102447509766,0.5755555629730225,0.8506553769111633,0.5505872964859009,0.6499922871589661
Mixture NCA,1,25,0,66,8.996397972106934,1.3135665655136108,0.5622222423553467,0.8274857401847839,0.7908436059951782,0.7183850407600403
Mixture NCA,1,25,0,67,10.05478572845459,1.3462896347045898,0.8777776956558228,1.3008075952529907,0.9710357785224915,1.1240158081054688
Mixture NCA,1,25,0,68,9.459750175476074,1.3232104778289795,0.7933332920074463,1.1717197895050049,0.8809397220611572,1.0690311193466187
Mixture NCA,1,25,0,69,9.164728164672852,1.1604304313659668,0.6866666078567505,1.0128425359725952,0.8709290027618408,0.955219566822052
Mixture NCA,1,25,0,70,14.55089282989502,1.553133487701416,0.6999999284744263,1.0426321029663086,0.8308863043785095,1.0633615255355835
Mixture NCA,1,25,0,71,15.278976440429688,1.6717948913574219,0.37555551528930664,0.5593803524971008,0.6907368302345276,0.5723643898963928
Mixture NCA,1,25,0,72,14.219745635986328,1.4991652965545654,1.1200000047683716,1.6682112216949463,1.0110784769058228,1.5940344333648682
Mixture NCA,1,25,0,73,9.644964218139648,1.3752760887145996,0.9222221374511719,1.3670064210891724,1.0210891962051392,1.2118045091629028
Mixture NCA,1,25,0,74,9.644047737121582,1.3318047523498535,0.6155555248260498,0.9102343320846558,0.9309930801391602,0.5888038873672485
Mixture NCA,1,25,0,75,14.507991790771484,1.5444839000701904,0.5044443607330322,0.7513570785522461,0.5105445981025696,0.6730608344078064
Mixture NCA,1,25,0,76,14.334600448608398,1.5172412395477295,0.5199999809265137,0.7745266556739807,0.6306727528572083,0.7588552832603455
Mixture NCA,1,25,0,77,9.703601837158203,1.4155597686767578,0.36888885498046875,0.5428306460380554,0.5906299948692322,0.06845756620168686
Mixture NCA,1,25,0,78,13.835460662841797,1.4372622966766357,0.4444444179534912,0.6619886159896851,0.6406834125518799,0.6857319474220276
Mixture NCA,1,25,0,79,13.445231437683105,1.3774833679199219,0.5133333206176758,0.7645968198776245,0.6607047915458679,0.6791124939918518
Mixture NCA,1,25,0,80,15.066219329833984,1.6399998664855957,0.38222217559814453,0.569310188293457,0.6106513738632202,0.5053523778915405
Mixture NCA,1,25,0,81,14.437654495239258,1.534883737564087,0.3155555725097656,0.4700119197368622,0.5305659770965576,0.43689996004104614
Mixture NCA,1,25,0,82,9.847412109375,1.3708739280700684,0.8577777147293091,1.271018147468567,0.8008542656898499,1.0068657398223877
Mixture NCA,1,25,0,83,14.203756332397461,1.4938271045684814,0.5799999237060547,0.8638951182365417,0.7608115673065186,1.023268222808838
Mixture NCA,1,25,0,84,9.020061492919922,1.2924659252166748,0.36666667461395264,0.5461406111717224,0.4304591715335846,0.5078665614128113
Mixture NCA,1,25,0,85,9.323660850524902,1.4044325351715088,0.6488888263702393,0.959883451461792,0.8108649253845215,0.9484168887138367
Mixture NCA,1,25,0,86,14.776280403137207,1.5876288414001465,0.3577777147293091,0.5329008102416992,0.6707154512405396,0.5207973718643188
Mixture NCA,1,25,0,87,9.592103004455566,1.364727258682251,0.7888888120651245,1.1717197895050049,0.9309930801391602,1.1765074729919434
Mixture NCA,1,25,0,88,9.334150314331055,1.2977581024169922,0.4466665983200073,0.6586786508560181,0.6106513738632202,0.46431317925453186
Mixture NCA,1,25,0,89,14.82151985168457,1.5999999046325684,0.8355555534362793,1.2445385456085205,0.9910571575164795,1.2666194438934326
Mixture NCA,1,25,0,90,15.239518165588379,1.6651583909988403,0.8755555152893066,1.3041175603866577,1.1912707090377808,1.2394258975982666
Mixture NCA,1,25,0,91,14.549565315246582,1.552742600440979,0.8799999952316284,1.3107374906539917,0.9109717011451721,1.3078575134277344
Mixture NCA,1,25,0,92,14.191671371459961,1.4893616437911987,0.41111111640930176,0.612339437007904,0.45048052072525024,0.5215232968330383
Mixture NCA,1,25,0,93,14.558574676513672,1.5499999523162842,0.5799999237060547,0.8638951182365417,0.6506940722465515,0.8025398254394531
Mixture NCA,1,25,0,94,14.01251220703125,1.4657981395721436,0.5377777814865112,0.8010061979293823,0.6607047915458679,0.7596448063850403
Mixture NCA,1,25,0,95,14.060945510864258,1.4645668268203735,0.4422222375869751,0.6586786508560181,0.5405766367912292,0.5666135549545288
Mixture NCA,1,25,0,96,9.788848876953125,1.3739632368087769,0.8333332538604736,1.234608769416809,0.8008542656898499,1.0725229978561401
Mixture NCA,1,25,0,97,9.805211067199707,1.3763763904571533,0.6266666650772095,0.9300940036773682,0.8509076833724976,1.0465929508209229
Mixture NCA,1,25,0,98,14.494138717651367,1.5389829874038696,0.5355554819107056,0.7976962924003601,0.6206620335578918,0.721832811832428
Mixture NCA,1,25,0,99,14.735413551330566,1.5808383226394653,0.6355555057525635,0.9466437101364136,0.7908436059951782,0.9068098664283752
Mixture NCA,1,25,0,100,9.929447174072266,1.3935027122497559,0.7666666507720947,1.135310411453247,0.9810464978218079,0.9665820598602295
Mixture NCA,1,25,0,101,14.301475524902344,1.5130434036254883,0.8488888740539551,1.264398217201233,0.9910571575164795,1.4133644104003906
Mixture NCA,1,25,0,102,14.453444480895996,1.5337424278259277,0.5888888835906982,0.8771349191665649,0.6306727528572083,0.8240108489990234
Mixture NCA,1,25,0,103,14.113609313964844,1.4842405319213867,0.6244443655014038,0.9300940036773682,0.7407901883125305,0.9050988554954529
Mixture NCA,1,25,0,104,9.121811866760254,1.3428499698638916,0.8600000143051147,1.2809479236602783,1.0811532735824585,1.1474175453186035
Mixture NCA,1,25,0,105,14.779548645019531,1.5900278091430664,0.6933332681655884,1.0327022075653076,1.0310999155044556,1.171142339706421
Mixture NCA,1,25,0,106,9.653878211975098,1.3581045866012573,0.6777777671813965,1.0029127597808838,0.6907368302345276,0.7426908612251282
Mixture NCA,1,25,0,107,14.623634338378906,1.5635178089141846,1.1577777862548828,1.7244802713394165,1.1111853122711182,1.797592282295227
Mixture NCA,1,25,0,108,9.384994506835938,1.2188953161239624,0.5199999809265137,0.7679067850112915,0.6406834125518799,0.47408363223075867
Mixture NCA,1,25,0,109,14.384313583374023,1.5271867513656616,0.7799999713897705,1.1617900133132935,0.9009610414505005,1.1344512701034546
Mixture NCA,1,25,0,110,9.544952392578125,1.2320208549499512,0.3866666555404663,0.5626903176307678,0.5505872964859009,0.00404193252325058
Mixture NCA,1,25,0,111,9.831976890563965,1.4125502109527588,0.5866665840148926,0.8672050833702087,0.9109717011451721,1.0572181940078735
Mixture NCA,1,25,0,112,9.170610427856445,1.3689475059509277,0.3355555534362793,0.4931814968585968,0.5305659770965576,0.12940244376659393
Mixture NCA,1,25,0,113,13.613123893737793,1.4019932746887207,0.5222221612930298,0.7778366208076477,0.49052324891090393,0.7534971237182617
Mixture NCA,1,25,0,114,9.350954055786133,1.3308193683624268,0.4222221374511719,0.6222692728042603,0.6206620335578918,0.4474594295024872
Mixture NCA,1,25,0,115,14.335758209228516,1.5148248672485352,0.6733332872390747,1.0029127597808838,0.8408969640731812,1.0113496780395508
Mixture NCA,1,25,0,116,14.837615013122559,1.5985662937164307,0.5288888216018677,0.7877664566040039,0.7207688093185425,0.7326957583427429
Mixture NCA,1,25,0,117,9.214412689208984,1.4543026685714722,0.8444443941116333,1.2544684410095215,0.9009610414505005,1.159720540046692
Mixture NCA,1,25,0,118,9.156719207763672,1.3777778148651123,0.48444437980651855,0.7149477005004883,0.6607047915458679,0.5254833102226257
Mixture NCA,1,25,0,119,15.22353458404541,1.6645961999893188,0.6311110258102417,0.9400238394737244,0.9309930801391602,1.0340937376022339
Mixture NCA,1,25,0,120,9.592657089233398,1.386921763420105,0.8688888549804688,1.2941876649856567,0.9710357785224915,1.13632333278656
Mixture NCA,1,25,0,121,15.38637638092041,1.682539701461792,0.364444375038147,0.5428306460380554,0.5806193351745605,0.5236672163009644
Mixture NCA,1,25,0,122,14.637008666992188,1.5661016702651978,0.5577777624130249,0.8307957053184509,0.7708222270011902,0.7755773663520813
Mixture NCA,1,25,0,123,15.153604507446289,1.6507935523986816,0.4866666793823242,0.7248775362968445,0.6406834125518799,0.6730087399482727
Mixture NCA,1,25,0,124,9.315330505371094,1.3006702661514282,0.8022222518920898,1.1882694959640503,1.0210891962051392,1.1622806787490845
Mixture NCA,1,25,0,125,9.47186279296875,1.2626909017562866,0.7977777719497681,1.1750297546386719,0.8709290027618408,0.9030526876449585
Mixture NCA,1,25,0,126,8.592883110046387,1.2174098491668701,0.37777769565582275,0.5560704469680786,0.5105445981025696,0.4339756369590759
Mixture NCA,1,25,0,127,14.898872375488281,1.6091954708099365,0.6733332872390747,1.0029127597808838,0.9209824204444885,0.9098294377326965
Mixture NCA,1,25,0,128,13.803678512573242,1.4285714626312256,0.48000001907348633,0.7149477005004883,0.6106513738632202,0.6418158411979675
Mixture NCA,1,25,0,129,14.392736434936523,1.5273971557617188,1.0933332443237305,1.628491997718811,1.0811532735824585,1.4924299716949463
Mixture NCA,1,25,0,130,9.684773445129395,1.332503080368042,0.5866665840148926,0.8672050833702087,0.7508008480072021,0.6154574155807495
Mixture NCA,1,25,0,131,14.636569023132324,1.5598087310791016,0.7688888311386108,1.145240306854248,1.0110784769058228,1.1446632146835327
Mixture NCA,1,25,0,132,9.934799194335938,1.3194620609283447,0.8755555152893066,1.2974976301193237,0.8108649253845215,0.9694454073905945
Mixture NCA,1,25,0,133,9.563193321228027,1.3177847862243652,0.602222204208374,0.8903746604919434,0.7207688093185425,0.5598751306533813
Mixture NCA,1,25,0,134,14.690103530883789,1.5649546384811401,0.602222204208374,0.8969945311546326,0.7908436059951782,0.9806914329528809
Mixture NCA,1,25,0,135,14.568103790283203,1.548717975616455,0.36222219467163086,0.5395207405090332,0.5505872964859009,0.4936089813709259
Mixture NCA,1,25,0,136,15.017402648925781,1.6269431114196777,0.7599999904632568,1.1320005655288696,1.0310999155044556,1.132087230682373
Mixture NCA,1,25,0,137,9.608055114746094,1.3061009645462036,0.48222219944000244,0.7116377353668213,0.6306727528572083,0.5004484057426453
Mixture NCA,1,25,0,138,9.539453506469727,1.4081830978393555,1.1177778244018555,1.6615914106369019,0.9510144591331482,1.8263676166534424
Mixture NCA,1,25,0,139,9.285295486450195,1.359192132949829,0.5066666603088379,0.7480471134185791,0.7608115673065186,0.6312816143035889
Mixture NCA,1,25,0,140,9.451725006103516,1.393275260925293,0.9133332967758179,1.357076644897461,0.8509076833724976,1.1767115592956543
Mixture NCA,1,25,0,141,14.571319580078125,1.5568512678146362,0.6511111259460449,0.9698132872581482,0.8408969640731812,1.291959285736084
Mixture NCA,1,25,0,142,9.467141151428223,1.2373358011245728,0.49111104011535645,0.7149477005004883,0.6506940722465515,0.35436105728149414
Mixture NCA,1,25,0,143,13.791678428649902,1.4301676750183105,0.6311110258102417,0.9400238394737244,0.6006407141685486,0.8772239685058594
Mixture NCA,1,25,0,144,14.854341506958008,1.6028368473052979,1.102222204208374,1.6417317390441895,1.0210891962051392,1.582297444343567
Mixture NCA,1,25,0,145,9.229551315307617,1.2114137411117554,0.6755554676055908,0.9929829239845276,0.7508008480072021,0.7656494379043579
Mixture NCA,1,25,0,146,9.471323013305664,1.33683180809021,0.6933332681655884,1.0293922424316406,0.8208756446838379,1.061629295349121
Mixture NCA,1,25,0,147,9.862318992614746,1.4229624271392822,0.7733333110809326,1.145240306854248,0.8208756446838379,0.9573166370391846
Mixture NCA,1,25,0,148,9.811246871948242,1.379216194152832,0.6200000047683716,0.916854202747345,0.7908436059951782,0.6284218430519104
Mixture NCA,1,25,0,149,9.575508117675781,1.3652206659317017,0.7088888883590698,1.055871844291687,0.7007474899291992,0.8578809499740601
Mixture NCA,1,25,0,150,14.535706520080566,1.547169804573059,0.5755555629730225,0.8572752475738525,0.6707154512405396,0.8858408331871033
Mixture NCA,1,25,0,151,9.416153907775879,1.330019474029541,0.6333333253860474,0.9400238394737244,0.7608115673065186,1.141177773475647
Mixture NCA,1,25,0,152,14.022275924682617,1.4655870199203491,0.4222221374511719,0.6288891434669495,0.6506940722465515,0.6374843716621399
Mixture NCA,1,25,0,153,14.552082061767578,1.5555555820465088,0.7244443893432617,1.0790414810180664,0.7808328866958618,1.0735539197921753
Mixture NCA,1,25,0,154,14.072673797607422,1.474048376083374,0.5066666603088379,0.7546669840812683,0.7007474899291992,0.8708687424659729
Mixture NCA,1,25,0,155,9.558968544006348,1.3394917249679565,0.5466666221618652,0.8076260685920715,0.6306727528572083,0.574855387210846
Mixture NCA,1,25,0,156,9.845259666442871,1.3689935207366943,0.43333327770233154,0.6388189792633057,0.5405766367912292,0.5448905825614929
Mixture NCA,1,25,0,157,9.669254302978516,1.3280779123306274,0.662222146987915,0.9797431230545044,0.8408969640731812,0.8157473206520081
Mixture NCA,1,25,0,158,14.668489456176758,1.5721924304962158,0.6911110877990723,1.0293922424316406,0.7708222270011902,1.0970274209976196
Mixture NCA,1,25,0,159,10.105377197265625,1.4245681762695312,1.017777681350708,1.5093339681625366,0.7808328866958618,1.2218166589736938
Mixture NCA,1,25,0,160,9.873054504394531,1.3906152248382568,0.7555555105209351,1.1187607049942017,0.8509076833724976,0.9770250916481018
Mixture NCA,1,25,0,161,9.451560020446777,1.3164921998977661,0.5866665840148926,0.8672050833702087,0.7207688093185425,0.6803685426712036
Mixture NCA,1,25,0,162,14.06867790222168,1.4680851697921753,0.31333327293395996,0.4667019546031952,0.45048052072525024,0.4089547097682953
Mixture NCA,1,25,0,163,9.500064849853516,1.2875534296035767,0.2733333110809326,0.40050309896469116,0.3103310167789459,0.25533249974250793
Mixture NCA,1,25,0,164,9.064865112304688,1.1407301425933838,0.5799999237060547,0.8572752475738525,0.8509076833724976,0.6862791776657104
Mixture NCA,1,25,0,165,9.049671173095703,1.1113841533660889,0.5222221612930298,0.7679067850112915,0.7508008480072021,0.48235851526260376
Mixture NCA,1,25,0,166,14.874277114868164,1.6030534505844116,0.2377777099609375,0.35416391491889954,0.41043782234191895,0.36117810010910034
Mixture NCA,1,25,0,167,13.877256393432617,1.4407294988632202,0.5733332633972168,0.8539652824401855,0.6206620335578918,0.8012850880622864
Mixture NCA,1,25,0,168,14.60593318939209,1.563981056213379,0.39111101627349854,0.5825499892234802,0.5806193351745605,0.5091466307640076
Mixture NCA,1,25,0,169,15.04869270324707,1.6313364505767822,0.415555477142334,0.618959367275238,0.6907368302345276,0.6086522936820984
Mixture NCA,1,25,0,170,9.957073211669922,1.4122759103775024,0.7333333492279053,1.0889712572097778,0.9309930801391602,1.2053382396697998
Mixture NCA,1,25,0,171,8.935751914978027,1.277016282081604,0.611111044883728,0.9036144614219666,0.8208756446838379,0.6929273009300232
Mixture NCA,1,25,0,172,9.49213981628418,1.424196481704712,0.6288888454437256,0.9300940036773682,0.8208756446838379,0.8082616925239563
Mixture NCA,1,25,0,173,8.824058532714844,1.2837789058685303,0.5155555009841919,0.7612869143486023,0.6306727528572083,0.6081103086471558
Mixture NCA,1,25,0,174,9.71815299987793,1.336962103843689,0.7333333492279053,1.0856612920761108,1.0611319541931152,0.8345249891281128
Mixture NCA,1,25,0,175,14.744769096374512,1.5844155550003052,0.8600000143051147,1.2809479236602783,1.0310999155044556,1.2642228603363037
Mixture NCA,1,25,0,176,8.95084285736084,1.2357653379440308,0.5977777242660522,0.8837547898292542,0.7107581496238708,1.0551221370697021
Mixture NCA,1,25,0,177,14.420987129211426,1.5258359909057617,0.5933332443237305,0.8837547898292542,0.7307795286178589,0.8377273678779602
Mixture NCA,1,25,0,178,13.868104934692383,1.4447948932647705,0.5577777624130249,0.8307957053184509,0.5906299948692322,0.7919666171073914
Mixture NCA,1,25,0,179,15.401315689086914,1.6962025165557861,0.466666579246521,0.6950880289077759,0.7608115673065186,0.606152355670929
Mixture NCA,1,25,0,180,14.628446578979492,1.568345308303833,0.7733333110809326,1.1518601179122925,0.7908436059951782,1.1477241516113281
Mixture NCA,1,25,0,181,14.685155868530273,1.5736676454544067,1.2177777290344238,1.8138487339019775,1.2913775444030762,1.734736442565918
Mixture NCA,1,25,0,182,9.355189323425293,1.2696458101272583,0.5,0.7381172776222229,0.6807261109352112,0.4910016655921936
Mixture NCA,1,25,0,183,14.333157539367676,1.5094339847564697,0.3933333158493042,0.5858598947525024,0.6807261109352112,0.5703767538070679
Mixture NCA,1,25,0,184,14.821844100952148,1.589040994644165,0.26888883113861084,0.40050309896469116,0.5305659770965576,0.37655720114707947
Mixture NCA,1,25,0,185,15.134254455566406,1.6503496170043945,0.5577777624130249,0.8307957053184509,0.7307795286178589,0.8100981116294861
Mixture NCA,1,25,0,186,9.190446853637695,1.3811116218566895,0.3733333349227905,0.5494505167007446,0.6406834125518799,0.17685188353061676
Mixture NCA,1,25,0,187,9.263138771057129,1.1727933883666992,0.3222222328186035,0.4733218550682068,0.500533938407898,0.13645200431346893
Mixture NCA,1,25,0,188,14.807123184204102,1.5913312435150146,0.6177777051925659,0.920164167881012,1.0511212348937988,1.0394792556762695
Mixture NCA,1,25,0,189,13.594104766845703,1.3955556154251099,0.38444435596466064,0.572620153427124,0.500533938407898,0.4983998239040375
Mixture NCA,1,25,0,190,15.159153938293457,1.653679609298706,0.4444444179534912,0.6619886159896851,0.6607047915458679,0.7105086445808411
Mixture NCA,1,25,0,191,9.132835388183594,1.3875174522399902,0.6866666078567505,1.0161525011062622,0.9410037398338318,0.8646238446235657
Mixture NCA,1,25,0,192,14.22392749786377,1.4987469911575317,0.7177777290344238,1.0691115856170654,0.8809397220611572,1.1315863132476807
Mixture NCA,1,25,0,193,14.1753568649292,1.4923858642578125,0.7200000286102295,1.0724215507507324,0.7307795286178589,0.987561821937561
Mixture NCA,1,25,0,194,9.400480270385742,1.3314024209976196,0.7977777719497681,1.1849596500396729,0.9910571575164795,1.1240323781967163
Mixture NCA,1,25,0,195,13.073084831237793,1.3155893087387085,0.43555545806884766,0.6487488150596619,0.5205552577972412,0.5709426999092102
Mixture NCA,1,25,0,196,13.805288314819336,1.4304206371307373,0.5355554819107056,0.7976962924003601,0.7908436059951782,0.9591925740242004
Mixture NCA,1,25,0,197,14.55264949798584,1.5496689081192017,0.5688889026641846,0.8473454117774963,0.8008542656898499,0.8321624398231506
Mixture NCA,1,25,0,198,14.165761947631836,1.4901959896087646,0.36666667461395264,0.5461406111717224,0.5605980157852173,0.48605838418006897
Mixture NCA,1,25,0,199,8.929845809936523,1.2429471015930176,0.2777777910232544,0.40712299942970276,0.3804057836532593,0.20936453342437744
Mixture NCA,1,25,0,200,15.355035781860352,1.6869566440582275,0.4466665983200073,0.6652985215187073,0.6807261109352112,0.6328145265579224
